0,103
1,355
2,81
3,43
4,89
5,167
6,213
7,96
8,119
9,164
10,213
11,131
12,145
13,77
14,103
15,213
16,116
17,144
18,90
19,92
20,58
21,102
22,105
23,47
24,89
25,191
26,90
27,209
28,166
29,53
30,157
31,153
32,453
33,108
34,40
35,59
36,310
37,197
38,213
39,102
40,511
41,158
42,113
43,164
44,41
45,164
46,44
47,87
48,92
49,71
50,25
51,139
52,160
53,153
54,123
55,114
56,45
57,446
58,153
59,129
60,37
61,48
62,613
63,157
64,479
65,63
66,88
67,213
68,93
69,157
70,70
71,39
72,249
73,58
74,90
75,114
76,62
77,293
78,96
79,61
80,157
81,231
82,164
83,153
84,235
85,32
86,164
87,162
88,144
89,422
90,42
91,44
92,129
93,40
94,55
95,144
96,165
97,160
98,112
99,24
100,78
101,88
102,112
103,84
104,78
105,47
106,213
107,52
108,63
109,90
110,70
111,71
112,126
113,26
114,113
115,166
116,72
117,47
118,86
119,70
120,87
121,71
122,157
123,562
124,153
125,70
126,160
127,1028
128,138
129,53
130,164
131,164
132,116
133,165
134,62
135,112
136,123
137,42
138,71
139,51
140,426
141,164
142,105
143,164
144,103
145,88
146,1118
147,145
148,126
149,45
150,84
151,158
152,291
153,73
154,126
155,48
156,90
157,79
158,1090
159,112
160,160
161,70
162,65
163,129
164,660
165,203
166,39
167,163
168,85
169,213
170,158
171,24
172,36
173,88
174,144
175,114
176,45
177,50
178,79
179,114
180,112
181,71
182,144
183,282
184,111
185,123
186,405
187,79
188,59
189,88
190,43
191,213
192,100
193,71
194,119
195,70
196,161
197,87
198,183
199,28
200,190
201,90
202,149
203,58
204,59
205,112
206,84
207,99
208,34
209,53
210,59
211,55
212,78
213,114
214,126
215,59
216,144
217,154
218,73
219,177
220,71
221,173
222,70
223,246
224,69
225,30
226,157
227,292
228,58
229,187
230,124
231,197
232,450
233,41
234,84
235,95
236,163
237,68
238,58
239,90
240,164
241,159
242,62
243,55
244,44
245,129
246,164
247,58
248,70
249,213
250,153
251,55
252,84
253,49
254,83
255,89
256,129
257,164
258,43
259,49
260,79
261,71
262,16
263,47
264,114
265,88
266,123
267,75
268,153
269,114
270,164
271,34
272,73
273,62
274,107
275,157
276,155
277,159
278,64
279,213
280,487
281,76
282,164
283,39
284,322
285,164
286,93
287,295
288,144
289,79
290,138
291,37
292,136
293,43
294,157
295,262
296,106
297,72
298,51
299,73
300,102
301,130
302,30
303,33
304,58
305,123
306,88
307,80
308,290
309,112
310,73
311,144
312,157
313,54
314,158
315,153
316,153
317,136
318,33
319,57
320,257
321,130
322,167
323,144
324,153
325,70
326,80
327,85
328,144
329,90
330,485
331,93
332,70
333,97
334,116
335,79
336,117
337,102
338,98
339,165
340,70
341,178
342,57
343,38
344,27
345,53
346,157
347,73
348,100
349,71
350,30
351,190
352,556
353,62
354,255
355,76
356,70
357,41
358,70
359,53
360,76
361,142
362,295
363,94
364,213
365,157
366,213
367,155
368,97
369,78
370,157
371,164
372,64
373,426
374,105
375,213
376,237
377,57
378,70
379,110
380,91
381,70
382,72
383,52
384,76
385,125
386,92
387,101
388,54
389,157
390,73
391,75
392,103
393,32
394,87
395,308
396,181
397,164
398,157
399,144
400,164
401,213
402,29
403,100
404,257
405,115
406,130
407,112
408,53
409,57
410,183
411,144
412,85
413,55
414,100
415,90
416,89
417,207
418,235
419,213
420,166
421,51
422,113
423,164
424,114
425,190
426,31
427,159
428,82
429,164
430,113
431,30
432,52
433,159
434,80
435,157
436,80
437,33
438,36
439,119
440,118
441,154
442,62
443,58
444,99
445,61
446,1145
447,160
448,95
449,146
450,167
451,157
452,123
453,86
454,213
455,213
456,72
457,113
458,71
459,84
460,89
461,213
462,77
463,86
464,61
465,213
466,39
467,228
468,58
469,200
470,53
471,164
472,160
473,71
474,237
475,283
476,164
477,108
478,105
479,37
480,213
481,89
482,287
483,161
484,73
485,64
486,49
487,128
488,79
489,76
490,49
491,105
492,156
493,57
494,219
495,70
496,96
497,108
498,51
499,158
500,89
501,25
502,98
503,52
504,315
505,89
506,64
507,60
508,167
509,213
510,71
511,181
512,41
513,37
514,610
515,297
516,70
517,119
518,103
519,46
520,86
521,296
522,60
523,59
524,66
525,70
526,43
527,62
528,229
529,828
530,160
531,152
532,80
533,157
534,315
535,107
536,164
537,71
538,196
539,110
540,152
541,164
542,72
543,67
544,72
545,213
546,78
547,78
548,113
549,301
550,87
551,102
552,88
553,84
554,34
555,110
556,144
557,70
558,123
559,114
560,379
561,88
562,127
563,276
564,144
565,201
566,70
567,86
568,84
569,68
570,105
571,64
572,165
573,58
574,61
575,167
576,164
577,108
578,25
579,46
580,144
581,70
582,76
583,58
584,157
585,76
586,47
587,84
588,119
589,74
590,2550
591,81
592,1214
593,47
594,145
595,160
596,33
597,35
598,92
599,55
600,93
601,49
602,39
603,89
604,615
605,69
606,1060
607,153
608,70
609,170
610,69
611,71
612,281
613,141
614,70
615,164
616,53
617,153
618,238
619,42
620,164
621,468
622,157
623,70
624,43
625,71
626,213
627,164
628,119
629,90
630,136
631,153
632,32
633,63
634,160
635,710
636,144
637,165
638,80
639,158
640,50
641,276
642,81
643,25
644,71
645,279
646,213
647,69
648,29
649,89
650,86
651,98
652,112
653,101
654,44
655,133
656,144
657,213
658,75
659,89
660,1019
661,119
662,173
663,283
664,112
665,102
666,53
667,453
668,66
669,164
670,262
671,445
672,38
673,71
674,169
675,73
676,124
677,113
678,279
679,204
680,44
681,114
682,44
683,113
684,157
685,39
686,129
687,213
688,213
689,100
690,51
691,82
692,160
693,123
694,39
695,224
696,112
697,124
698,80
699,213
700,53
701,63
702,112
703,145
704,54
705,73
706,55
707,167
708,113
709,176
710,102
711,94
712,62
713,552
714,53
715,164
716,97
717,164
718,79
719,73
720,168
721,90
722,162
723,164
724,55
725,164
726,73
727,87
728,65
729,164
730,86
731,221
732,43
733,155
734,80
735,104
736,41
737,88
738,142
739,153
740,41
741,41
742,157
743,80
744,173
745,144
746,113
747,314
748,58
749,157
750,237
751,43
752,108
753,40
754,71
755,123
756,87
757,40
758,53
759,83
760,261
761,91
762,220
763,157
764,166
765,157
766,254
767,131
768,112
769,81
770,157
771,45
772,25
773,161
774,101
775,153
776,80
777,194
778,164
779,100
780,84
781,70
782,138
783,210
784,122
785,112
786,63
787,88
788,71
789,236
790,159
791,60
792,70
793,124
794,58
795,44
796,90
797,70
798,173
799,91
800,42
801,113
802,54
803,81
804,367
805,67
806,53
807,65
808,148
809,70
810,144
811,69
812,124
813,108
814,701
815,159
816,120
817,459
818,54
819,84
820,188
821,75
822,67
823,46
824,189
825,164
826,30
827,164
828,84
829,164
830,77
831,144
832,145
833,411
834,99
835,416
836,53
837,36
838,74
839,102
840,200
841,179
842,181
843,42
844,91
845,70
846,164
847,73
848,213
849,159
850,143
851,44
852,41
853,47
854,168
855,50
856,73
857,164
858,115
859,59
860,132
861,90
862,213
863,80
864,25
865,171
866,67
867,213
868,365
869,76
870,157
871,190
872,164
873,71
874,85
875,76
876,165
877,59
878,70
879,96
880,114
881,63
882,746
883,80
884,158
885,234
886,84
887,20
888,153
889,164
890,37
891,94
892,335
893,164
894,75
895,59
896,89
897,160
898,228
899,84
900,102
901,225
902,111
903,53
904,114
905,36
906,44
907,90
908,165
909,36
910,801
911,32
912,361
913,86
914,152
915,44
916,72
917,164
918,102
919,47
920,165
921,418
922,70
923,114
924,213
925,58
926,27
927,153
928,53
929,233
930,113
931,177
932,121
933,76
934,76
935,43
936,89
937,41
938,92
939,71
940,153
941,80
942,153
943,364
944,213
945,71
946,160
947,164
948,79
949,249
950,96
951,73
952,143
953,134
954,213
955,118
956,118
957,50
958,178
959,90
960,146
961,271
962,128
963,88
964,153
965,153
966,98
967,66
968,80
969,213
970,153
971,165
972,173
973,168
974,131
975,59
976,213
977,126
978,27
979,84
980,117
981,147
982,80
983,35
984,314
985,36
986,89
987,116
988,113
989,34
990,48
991,314
992,84
993,133
994,157
995,81
996,224
997,249
998,36
999,102
1000,49
1001,90
1002,76
1003,213
1004,151
1005,105
1006,618
1007,591
1008,120
1009,124
1010,1384
1011,144
1012,88
1013,213
1014,87
1015,87
1016,144
1017,70
1018,164
1019,157
1020,213
1021,70
1022,922
1023,72
1024,58
1025,150
1026,37
1027,121
1028,69
1029,210
1030,921
1031,57
1032,90
1033,243
1034,335
1035,155
1036,341
1037,145
1038,132
1039,147
1040,157
1041,164
1042,57
1043,213
1044,70
1045,128
1046,70
1047,63
1048,157
1049,134
1050,213
1051,246
1052,58
1053,50
1054,1048
1055,92
1056,164
