0,0,1112
0,1,1378
0,2,1104
0,3,902
0,4,1020
0,5,1112
0,6,937
0,7,834
0,8,1053
0,9,1283
0,10,861
0,11,1058
0,12,1129
0,13,1061
0,14,996
0,15,1215
0,16,1204
0,17,1075
0,18,1732
0,19,846
0,20,1137
0,21,1014
0,22,937
0,23,1056
0,24,957
0,25,1427
0,26,1341
0,27,876
0,28,972
0,29,904
0,30,1061
0,31,1444
0,32,1110
0,33,990
0,34,796
0,35,956
0,36,1148
0,37,1855
0,38,1354
0,39,1399
0,40,1171
0,41,1097
0,42,1077
0,43,1137
0,44,1076
0,45,2224
0,46,1105
0,47,951
0,48,1308
0,49,916
0,50,1054
0,51,989
0,52,1485
0,53,2452
0,54,1108
0,55,1203
0,56,1061
0,57,858
0,58,1076
0,59,1077
0,60,906
0,61,1352
0,62,1262
0,63,968
1,0,1135
1,1,1294
1,2,1062
1,3,878
1,4,1033
1,5,986
1,6,936
1,7,779
1,8,1050
1,9,1248
1,10,912
1,11,1011
1,12,1092
1,13,1118
1,14,938
1,15,1188
1,16,1077
1,17,1033
1,18,1846
1,19,951
1,20,1109
1,21,1034
1,22,973
1,23,1036
1,24,1022
1,25,1466
1,26,1239
1,27,845
1,28,995
1,29,893
1,30,1039
1,31,1442
1,32,1184
1,33,966
1,34,742
1,35,1017
1,36,1033
1,37,1957
1,38,1372
1,39,1408
1,40,1069
1,41,1034
1,42,1012
1,43,1069
1,44,1070
1,45,2200
1,46,1234
1,47,950
1,48,1268
1,49,860
1,50,1138
1,51,995
1,52,1555
1,53,2482
1,54,1092
1,55,1224
1,56,1042
1,57,871
1,58,1079
1,59,1061
1,60,879
1,61,1381
1,62,1305
1,63,946
2,0,1114
2,1,1302
2,2,989
2,3,889
2,4,996
2,5,1093
2,6,927
2,7,804
2,8,1086
2,9,1233
2,10,926
2,11,1026
2,12,1079
2,13,1105
2,14,996
2,15,1172
2,16,1163
2,17,1047
2,18,1782
2,19,943
2,20,1107
2,21,1021
2,22,970
2,23,1068
2,24,1039
2,25,1370
2,26,1269
2,27,847
2,28,1010
2,29,945
2,30,1042
2,31,1364
2,32,1134
2,33,915
2,34,868
2,35,978
2,36,1077
2,37,1841
2,38,1319
2,39,1457
2,40,1149
2,41,1094
2,42,1026
2,43,1074
2,44,1090
2,45,2136
2,46,1123
2,47,954
2,48,1293
2,49,823
2,50,1087
2,51,991
2,52,1549
2,53,2524
2,54,1073
2,55,1190
2,56,1027
2,57,820
2,58,1041
2,59,1088
2,60,898
2,61,1381
2,62,1260
2,63,967
3,0,1084
3,1,1341
3,2,997
3,3,877
3,4,1062
3,5,1093
3,6,946
