0,0,14571
0,1,14438
0,2,13923
0,3,14437
0,4,14318
0,5,14284
0,6,14470
0,7,14123
0,8,14493
0,9,14250
0,10,14442
0,11,14398
0,12,14212
0,13,14465
0,14,14497
0,15,14328
0,16,14691
0,17,14700
0,18,14354
0,19,14421
0,20,14243
0,21,14047
0,22,14551
0,23,14381
0,24,14324
0,25,14199
0,26,14077
0,27,14089
0,28,13920
0,29,14220
0,30,14405
0,31,14412
0,32,14120
0,33,14099
0,34,14361
0,35,14221
0,36,14309
0,37,14412
0,38,14487
0,39,14120
0,40,14201
0,41,13911
0,42,14079
0,43,14208
0,44,14325
0,45,14269
0,46,14266
0,47,13890
0,48,14465
0,49,14372
0,50,14239
0,51,14286
0,52,14134
0,53,14503
0,54,14551
0,55,14365
0,56,14404
0,57,14333
0,58,14443
0,59,14223
0,60,14188
0,61,14379
0,62,14155
0,63,14015
1,0,15820
1,1,15396
1,2,15290
1,3,15502
1,4,15478
1,5,15258
1,6,15453
1,7,15015
1,8,15331
1,9,15401
1,10,15305
1,11,15584
1,12,15322
1,13,15578
1,14,15314
1,15,15368
1,16,15461
1,17,15071
1,18,14918
1,19,15500
1,20,15376
1,21,15557
1,22,15259
1,23,15499
1,24,15465
1,25,15374
1,26,15062
1,27,15201
1,28,15119
1,29,15383
1,30,15323
1,31,15260
1,32,15016
1,33,15419
1,34,15533
1,35,15407
1,36,15281
1,37,15523
1,38,15461
1,39,15357
1,40,15397
1,41,15158
1,42,15347
1,43,15106
1,44,15231
1,45,15336
1,46,15333
1,47,15519
1,48,15401
1,49,15257
1,50,15689
1,51,15172
1,52,15149
1,53,15463
1,54,15215
1,55,15517
1,56,15330
1,57,15337
1,58,15485
1,59,15231
1,60,15461
1,61,15186
1,62,15376
1,63,14972
2,0,14904
2,1,14607
2,2,14805
2,3,14707
2,4,14738
2,5,14620
2,6,15155
2,7,14782
2,8,14947
2,9,15052
2,10,14708
2,11,14789
2,12,14975
2,13,14797
2,14,15017
2,15,14917
2,16,14955
2,17,14920
2,18,14622
2,19,14857
2,20,14858
2,21,14723
2,22,15299
2,23,15047
2,24,14877
2,25,14683
2,26,14801
2,27,14536
2,28,14582
2,29,14904
2,30,14847
2,31,14861
2,32,14546
2,33,14815
2,34,14978
2,35,15008
2,36,15000
2,37,14891
2,38,14780
2,39,14675
2,40,14953
2,41,14698
2,42,14993
2,43,14620
2,44,14778
2,45,14782
2,46,14934
2,47,14973
2,48,14879
2,49,15049
2,50,14831
2,51,14589
2,52,14631
2,53,14889
2,54,14755
2,55,14916
2,56,14932
2,57,14692
2,58,15143
2,59,14994
2,60,14929
2,61,14659
2,62,15364
2,63,14487
3,0,14777
3,1,14594
3,2,14383
3,3,14697
3,4,14807
3,5,14481
3,6,14970
3,7,14405
3,8,14620
3,9,14774
3,10,14326
3,11,14765
3,12,14675
3,13,14586
3,14,14853
3,15,14643
3,16,14698
3,17,14581
3,18,14622
3,19,14999
3,20,14340
3,21,14748
3,22,14989
3,23,14671
3,24,14470
3,25,14640
3,26,14376
3,27,14360
3,28,14384
3,29,14633
3,30,14432
3,31,14552
3,32,14277
3,33,14508
3,34,14511
3,35,14649
3,36,14726
3,37,14618
3,38,14631
3,39,14485
3,40,14651
3,41,14284
3,42,14641
3,43,14084
3,44,14565
3,45,14461
3,46,14508
3,47,14729
3,48,14581
3,49,14720
3,50,14869
3,51,14342
3,52,14297
3,53,14406
3,54,14605
3,55,14569
3,56,14746
3,57,14512
3,58,14892
3,59,14815
3,60,14902
3,61,14392
3,62,14662
3,63,14315
4,0,15299
4,1,14892
4,2,15096
4,3,14865
4,4,15050
4,5,14918
4,6,14985
4,7,14973
4,8,15137
4,9,15103
4,10,14710
4,11,15097
4,12,15078
4,13,15061
4,14,14925
4,15,14932
4,16,15176
4,17,14928
4,18,15033
4,19,15343
4,20,14739
4,21,14942
4,22,15126
4,23,15188
4,24,14561
4,25,15093
4,26,14728
4,27,14536
4,28,14912
4,29,15039
4,30,14707
4,31,14877
4,32,14866
4,33,14772
4,34,15073
4,35,14889
4,36,14728
4,37,15318
4,38,14994
4,39,14829
4,40,14929
4,41,14603
4,42,14978
4,43,14636
4,44,14792
4,45,14809
4,46,14864
4,47,15090
4,48,14956
4,49,15072
4,50,14783
4,51,15086
4,52,14581
4,53,14876
4,54,14790
4,55,15144
4,56,15263
4,57,15046
4,58,15178
4,59,14778
4,60,14912
4,61,14821
4,62,14815
4,63,14825
5,0,14529
5,1,14673
5,2,14447
5,3,14254
5,4,14305
5,5,14317
5,6,14389
5,7,14421
5,8,14512
5,9,14991
5,10,14474
5,11,14287
5,12,14442
5,13,14734
5,14,14708
5,15,14340
5,16,14926
5,17,14295
5,18,14226
5,19,14480
5,20,14485
5,21,14657
5,22,14593
5,23,14571
5,24,14365
5,25,14608
5,26,14283
5,27,14325
5,28,14381
5,29,14452
5,30,14413
5,31,14375
5,32,14165
5,33,14479
5,34,14409
5,35,14572
5,36,14504
5,37,14558
5,38,14652
5,39,14506
5,40,14166
5,41,14297
5,42,14512
5,43,14250
5,44,14284
5,45,14316
5,46,14369
5,47,14614
5,48,14574
5,49,14571
5,50,14559
5,51,14321
5,52,14127
5,53,14592
5,54,14153
5,55,14613
5,56,14522
5,57,14398
5,58,14580
5,59,14152
5,60,14463
5,61,14255
5,62,14942
5,63,14445
6,0,14787
6,1,14331
6,2,14592
6,3,14597
6,4,14451
6,5,14337
6,6,14598
6,7,14252
6,8,14461
6,9,14654
6,10,14460
6,11,14871
6,12,14853
6,13,14279
6,14,14465
6,15,14506
6,16,14771
6,17,14335
6,18,14451
6,19,14640
6,20,14389
6,21,14572
6,22,14588
6,23,14623
6,24,13993
6,25,14538
6,26,14186
6,27,14514
6,28,14348
6,29,14363
6,30,14645
6,31,14502
6,32,14326
6,33,14840
6,34,14598
6,35,14863
6,36,14628
6,37,14686
6,38,14489
6,39,14453
6,40,14616
6,41,14584
6,42,14355
6,43,14544
6,44,14425
6,45,14621
6,46,14428
6,47,14451
6,48,14720
6,49,14599
6,50,14823
6,51,14523
6,52,14138
6,53,14428
6,54,14297
6,55,14598
6,56,14330
6,57,14396
6,58,14955
6,59,14578
6,60,14581
6,61,14362
6,62,14505
6,63,14131
7,0,15021
7,1,14817
7,2,14603
7,3,14862
7,4,14832
7,5,14597
7,6,15019
7,7,14769
7,8,14846
7,9,15152
7,10,14818
7,11,14870
7,12,14811
7,13,14949
7,14,14902
7,15,14728
7,16,15172
7,17,14798
7,18,14827
7,19,14826
7,20,14974
7,21,14755
7,22,15106
7,23,15051
7,24,14427
7,25,14949
7,26,14741
7,27,14613
7,28,14651
7,29,14745
7,30,14735
7,31,14515
7,32,14505
7,33,14743
7,34,14919
7,35,15089
7,36,15042
7,37,14918
7,38,14854
7,39,14653
7,40,14984
7,41,14571
7,42,14487
7,43,14407
7,44,14649
7,45,14681
7,46,14606
7,47,14974
7,48,14751
7,49,14760
7,50,15199
7,51,14528
7,52,14790
7,53,14878
7,54,14683
7,55,15088
7,56,14874
7,57,14764
7,58,14800
7,59,14642
7,60,14788
7,61,14764
7,62,15386
7,63,14501
8,0,15264
8,1,14641
8,2,14462
8,3,14794
8,4,14816
8,5,14401
8,6,14832
8,7,14628
8,8,14627
8,9,14729
8,10,14810
8,11,14666
8,12,14583
8,13,14829
8,14,14630
8,15,14588
8,16,14919
8,17,14643
8,18,14435
8,19,14784
8,20,14542
8,21,14754
8,22,14823
8,23,14754
8,24,14627
8,25,14912
8,26,14534
8,27,14493
8,28,14689
8,29,14740
8,30,14705
8,31,14734
8,32,14450
8,33,14458
8,34,14450
8,35,14737
8,36,14625
8,37,14900
8,38,14328
8,39,14283
8,40,14716
8,41,14443
8,42,14497
8,43,14594
8,44,14563
8,45,14428
8,46,14534
8,47,14900
8,48,14670
8,49,14672
8,50,14995
8,51,14402
8,52,14455
8,53,14709
8,54,14992
8,55,14911
8,56,14849
8,57,14514
8,58,14696
8,59,14479
8,60,14346
8,61,14508
8,62,15097
8,63,14345
9,0,14402
9,1,14545
9,2,14445
9,3,14423
9,4,14456
9,5,14335
9,6,14506
9,7,14240
9,8,14372
9,9,14603
9,10,14383
9,11,14508
9,12,14452
9,13,14801
9,14,14501
9,15,14586
9,16,14471
9,17,14264
9,18,14097
9,19,14530
9,20,14512
9,21,14316
9,22,14267
9,23,14593
9,24,14356
9,25,14444
9,26,14173
9,27,14272
9,28,14178
9,29,14762
9,30,14327
9,31,14358
9,32,14224
9,33,14548
9,34,14356
9,35,14579
9,36,14320
9,37,14618
9,38,14299
9,39,14111
9,40,14226
9,41,14059
9,42,14223
9,43,14184
9,44,14286
9,45,14280
9,46,14221
9,47,14404
9,48,14415
9,49,14472
9,50,14555
9,51,14448
9,52,14202
9,53,14451
9,54,14275
9,55,14540
9,56,14305
9,57,14554
9,58,14376
9,59,14421
9,60,14386
9,61,14161
9,62,14680
9,63,14286
10,0,15310
10,1,15377
10,2,15026
10,3,15138
10,4,15248
10,5,15068
10,6,15339
10,7,14957
10,8,15155
10,9,15064
10,10,14881
10,11,14859
10,12,15078
10,13,15400
10,14,15239
10,15,14783
10,16,15155
10,17,14963
10,18,14944
10,19,15391
10,20,15184
10,21,15041
10,22,15221
10,23,15150
10,24,14831
10,25,15315
10,26,14946
10,27,14834
10,28,14800
10,29,15045
10,30,15026
10,31,15035
10,32,14921
10,33,15094
10,34,14964
10,35,15116
10,36,15280
10,37,15276
10,38,15207
10,39,14942
10,40,15200
10,41,14835
10,42,15302
10,43,14801
10,44,15041
10,45,15059
10,46,15168
10,47,15258
10,48,15156
10,49,15130
10,50,15279
10,51,14987
10,52,14949
10,53,15186
10,54,14879
10,55,15146
10,56,14967
10,57,15091
10,58,15372
10,59,15235
10,60,14953
10,61,15009
10,62,15134
10,63,14832
11,0,14296
11,1,14287
11,2,14179
11,3,14389
11,4,14259
11,5,14160
11,6,14356
11,7,14119
11,8,14139
11,9,14381
11,10,13947
11,11,13978
11,12,14279
11,13,14399
11,14,14300
11,15,14070
11,16,14494
11,17,14073
11,18,14251
11,19,14301
11,20,14141
11,21,14269
11,22,14242
11,23,14365
11,24,13975
11,25,14215
11,26,14139
11,27,14253
11,28,13856
11,29,14428
11,30,14131
11,31,14175
11,32,13829
11,33,14054
11,34,14136
11,35,14209
11,36,14285
11,37,14231
11,38,14091
11,39,13782
11,40,14235
11,41,14053
11,42,14234
11,43,14022
11,44,14279
11,45,14096
11,46,14046
11,47,14135
11,48,14113
11,49,14395
11,50,14239
11,51,14166
11,52,13935
11,53,14081
11,54,13884
11,55,14392
11,56,14537
11,57,14141
11,58,14224
11,59,14155
11,60,14019
11,61,14288
11,62,14192
11,63,13837
12,0,15076
12,1,14682
12,2,14870
12,3,14912
12,4,14925
12,5,14570
12,6,14904
12,7,14718
12,8,14882
12,9,14850
12,10,14608
12,11,14796
12,12,14468
12,13,14733
12,14,14738
12,15,14927
12,16,15061
12,17,14658
12,18,14545
12,19,14771
12,20,14880
12,21,14640
12,22,14797
12,23,14666
12,24,14606
12,25,14727
12,26,14718
12,27,14369
12,28,14564
12,29,14905
12,30,14574
12,31,14950
12,32,14703
12,33,14823
12,34,14656
12,35,14723
12,36,14734
12,37,15035
12,38,14769
12,39,14713
12,40,14930
12,41,14578
12,42,14719
12,43,14569
12,44,14749
12,45,14801
12,46,14602
12,47,14726
12,48,14847
12,49,14859
12,50,14912
12,51,14684
12,52,14443
12,53,14846
12,54,14633
12,55,14942
12,56,14892
12,57,14856
12,58,14777
12,59,14603
12,60,14663
12,61,14762
12,62,14701
12,63,14564
13,0,14697
13,1,14257
13,2,14193
13,3,14457
13,4,14376
13,5,13904
13,6,14601
13,7,14074
13,8,14242
13,9,14577
13,10,14179
13,11,14440
13,12,14771
13,13,14391
13,14,14658
13,15,14317
13,16,14657
13,17,14377
13,18,14221
13,19,14385
13,20,13918
13,21,14193
13,22,14121
13,23,14648
13,24,14112
13,25,14335
13,26,14228
13,27,14396
13,28,14135
13,29,14251
13,30,14356
13,31,14422
13,32,13795
13,33,14242
13,34,14306
13,35,14354
13,36,14267
13,37,14536
13,38,14345
13,39,13980
13,40,14650
13,41,14226
13,42,14213
13,43,14220
13,44,14479
13,45,14101
13,46,14152
13,47,14255
13,48,14266
13,49,14250
13,50,14161
13,51,14083
13,52,13986
13,53,14254
13,54,14308
13,55,14469
13,56,14365
13,57,14446
13,58,14372
13,59,14188
13,60,14243
13,61,14234
13,62,14224
13,63,14271
14,0,15255
14,1,14914
14,2,14732
14,3,15042
14,4,14940
14,5,14667
14,6,15193
14,7,14912
14,8,14724
14,9,15160
14,10,14663
14,11,15159
14,12,15125
14,13,15079
14,14,15044
14,15,14807
14,16,15003
14,17,14834
14,18,14862
14,19,15056
14,20,14692
14,21,14884
14,22,14973
14,23,15116
14,24,14816
14,25,15038
14,26,14786
14,27,14761
14,28,14895
14,29,14971
14,30,14851
14,31,14815
