0,33
1,39
2,28
3,38
4,27
5,38
6,36
7,31
8,35
9,43
10,35
11,34
12,33
13,24
14,21
15,44
16,36
17,38
18,34
19,27
20,21
21,33
22,30
23,31
24,28
25,27
26,52
27,33
28,24
29,41
30,46
31,27
32,22
33,25
34,37
35,39
36,38
37,32
38,30
39,37
40,37
41,33
42,38
43,27
44,32
45,26
46,26
47,28
48,40
49,34
50,37
51,37
52,42
53,33
54,26
55,38
56,26
57,37
58,22
59,39
60,25
61,32
62,46
63,32
64,36
65,31
66,24
67,30
68,24
69,34
70,27
71,40
72,27
73,41
74,39
75,30
76,41
77,32
78,34
79,36
80,27
81,30
82,35
83,30
84,25
85,30
86,30
87,45
88,40
89,24
90,30
91,35
92,32
93,38
94,18
95,30
96,28
97,37
98,33
99,32
100,30
101,50
102,51
103,30
104,22
105,32
106,33
107,30
108,40
109,41
110,36
111,27
112,28
113,41
114,39
115,42
116,34
117,23
118,38
119,31
120,22
121,35
122,29
123,34
124,35
125,32
126,25
127,30
128,36
129,43
130,24
131,30
132,42
133,30
134,31
135,29
136,28
137,27
138,30
139,23
140,30
141,29
142,29
143,26
144,35
145,34
146,31
147,42
148,29
149,33
150,38
151,42
152,27
153,26
154,47
155,36
156,39
157,29
158,25
159,44
160,29
161,36
162,38
163,34
164,32
165,34
166,42
167,41
168,26
169,28
170,28
171,26
172,45
173,40
174,36
175,19
176,28
177,34
178,26
179,24
180,33
181,32
182,35
183,64
184,40
185,20
186,26
187,23
188,39
189,35
190,24
191,31
192,27
193,26
194,31
195,38
196,39
197,42
198,32
199,35
200,18
201,45
202,35
203,36
204,32
205,31
206,41
207,30
208,31
209,33
210,38
211,39
212,33
213,45
214,25
215,36
216,29
217,30
218,28
219,36
220,37
221,31
222,35
223,27
224,26
225,32
226,32
227,26
228,34
229,37
230,37
231,33
232,46
233,39
234,40
235,30
236,33
237,27
238,24
239,26
240,37
241,23
242,17
243,29
244,30
245,39
246,24
247,40
248,29
249,25
250,39
251,30
252,31
253,36
254,30
255,18
256,33
257,22
258,37
259,37
260,36
261,34
262,38
263,26
264,21
265,32
266,29
267,32
268,30
269,28
270,21
271,25
272,32
273,45
274,36
275,18
276,54
277,28
278,32
279,34
280,38
281,37
282,32
283,26
284,32
285,39
286,32
287,27
288,32
289,48
290,34
291,37
292,30
293,34
294,28
295,46
296,24
297,21
298,23
299,31
300,28
301,33
302,37
303,32
304,27
305,29
306,15
307,21
308,35
309,27
310,36
311,34
312,35
313,22
314,32
315,34
316,27
317,28
318,47
319,26
320,20
321,44
322,29
323,39
324,44
325,23
326,36
327,33
328,19
329,24
330,30
331,32
332,34
333,46
334,43
335,42
336,31
337,38
338,39
339,31
340,21
341,28
342,36
343,29
344,33
345,34
346,37
347,38
348,23
349,29
350,34
351,15
352,39
353,28
354,40
355,40
356,28
357,39
358,32
359,20
360,42
361,34
362,22
363,22
364,25
365,29
366,29
367,27
368,28
369,43
370,29
371,36
372,35
373,34
374,31
375,40
376,40
377,38
378,27
379,27
380,30
381,35
382,30
383,41
384,26
385,39
386,30
387,24
388,40
389,32
390,29
391,44
392,34
393,29
394,35
395,40
396,31
397,26
398,34
399,30
400,33
401,31
402,41
403,41
404,45
405,28
406,38
407,35
408,29
409,36
410,42
411,18
412,20
413,41
414,48
415,27
416,30
417,41
418,20
419,32
420,35
