0,7463
1,7557
2,6914
3,6228
4,6346
5,6316
6,7073
7,6285
8,6179
9,6883
10,7549
11,7581
12,6313
13,6977
14,6706
15,7027
16,7046
17,6614
18,6148
19,6353
20,6129
21,6483
22,6741
23,6415
24,6291
25,7064
26,7378
27,7392
28,6776
29,6906
30,6994
31,6870
32,6556
33,6643
34,6806
35,6512
36,8332
37,6684
38,6968
39,7409
40,7321
41,6162
42,6745
43,6750
44,6358
45,6529
46,7353
47,7335
48,6836
49,6539
50,6253
51,7981
52,6153
53,6721
54,5986
55,6807
56,6489
57,7065
58,6180
59,7073
60,6879
61,6378
62,8061
63,6657
64,7565
65,6986
66,6629
67,6597
68,6430
69,7348
70,6559
71,6863
72,6923
73,6765
74,6968
75,6332
76,7036
77,6500
78,6944
79,6796
80,7269
81,6669
82,6380
83,7412
84,7352
85,6874
86,6605
87,7495
88,6262
89,7891
90,6272
91,6662
92,6589
93,7540
94,6378
95,7486
96,6958
97,7027
98,6805
99,6213
100,6664
101,6827
102,6862
103,7103
104,6425
105,7060
106,6201
107,6652
108,6818
109,6756
110,7269
111,7058
112,7153
113,6863
114,6402
115,7705
116,6333
117,6443
118,6996
119,6518
120,6864
121,6483
122,6861
123,7379
124,6389
125,6353
126,6462
127,6922
128,6621
129,6529
130,6294
131,6719
132,8042
133,7264
134,6839
135,6586
136,6255
137,6995
138,6205
139,6770
140,6618
141,6489
142,6446
143,6752
144,7939
145,6841
146,7033
147,6447
148,7415
149,6366
150,7153
151,7329
152,7505
153,6780
154,7106
155,6046
156,7347
157,6300
158,7613
159,6653
160,6241
161,6436
162,7054
163,7479
164,6814
165,6897
166,6673
167,8343
168,6855
169,6607
170,6789
171,6565
172,6664
173,6516
174,7495
175,6378
176,5968
177,7381
178,6793
179,6343
180,7359
181,7007
182,6615
183,8014
184,6661
185,6927
186,6889
187,6361
188,6698
189,6474
190,6646
191,7204
192,7072
193,6904
194,7099
195,7071
196,6587
197,7358
198,7631
199,5968
200,6797
201,7139
202,6850
203,6684
204,6946
205,6999
206,6568
207,6819
208,7345
209,7504
210,7238
211,6852
212,7065
213,6830
214,6380
215,6609
216,6434
217,7877
218,6375
219,7688
220,6369
221,6431
222,6123
223,6893
224,6988
225,6402
226,6500
227,6023
228,6692
229,7027
230,7045
231,6824
232,7096
233,6674
234,6960
235,7251
236,6766
237,7603
238,6719
239,6306
240,5999
241,6675
242,6686
243,6691
244,6770
245,7283
246,6924
247,7747
248,6109
249,6695
250,6801
251,6555
252,6928
253,6455
254,6921
255,6746
256,7466
257,6815
258,7158
259,6411
260,6561
261,6606
262,6516
263,6499
264,6506
265,6646
266,6880
267,7447
268,6201
269,6540
270,5921
271,5981
272,6583
273,6393
274,6865
275,7051
276,8273
277,7142
278,7843
279,6319
280,6615
281,7085
282,8032
283,6824
284,7226
285,6419
286,7101
287,6463
288,6662
289,6668
290,6495
291,7118
292,6498
293,6688
294,7032
295,7742
296,7034
297,6395
298,6515
299,6446
300,6521
301,7353
302,6809
303,6104
304,6341
305,6623
306,5979
307,6463
308,6615
309,6477
310,7710
311,6693
312,7543
313,5668
314,7299
315,7184
316,6895
317,7055
318,6139
319,6302
320,6401
321,6530
322,7118
323,6707
324,6899
325,6454
326,6397
327,7515
328,6268
329,6668
330,7011
331,7289
332,6847
333,7636
334,7577
335,7086
336,7920
337,6772
338,6630
339,7259
340,6699
341,6664
342,7032
343,6790
344,7053
345,6339
346,6820
347,6622
348,6830
349,6629
350,6395
351,6353
352,7285
353,6152
354,6971
355,6920
356,6452
357,7501
358,6461
359,6144
360,6518
361,6937
362,6774
363,7291
364,6337
365,7151
366,6421
367,7085
368,7828
369,7102
370,6375
371,7575
372,6825
373,8547
374,7311
375,6674
376,6489
377,7157
378,6209
379,7421
380,6593
381,6830
382,6983
383,6412
384,7062
385,7178
386,5683
387,6729
388,6432
389,7181
390,7001
391,7521
392,6138
393,6762
394,6531
395,7360
396,6325
397,6530
398,6778
399,7582
400,7493
401,6720
402,6003
403,6184
404,7092
405,6928
406,6799
407,6736
408,6912
409,6182
410,7205
411,6026
412,6214
413,6558
414,6630
415,6669
416,6682
417,8268
418,6484
419,6748
420,6631
421,6624
