0,5460
1,4286
2,4090
3,4512
4,3821
5,6550
6,3753
7,5743
8,5282
9,5019
10,3625
11,4106
12,6456
13,3317
14,4108
15,5200
16,3380
17,4894
18,5230
19,56138
20,5004
21,5947
22,5175
23,5044
24,5536
25,6261
26,4766
27,4327
28,4939
29,10576
30,27809
31,8120
32,6495
33,4828
34,5773
35,4070
36,4035
37,3587
38,4396
39,3537
40,4032
41,6647
42,5457
43,3655
44,4795
45,3902
46,3969
47,13099
48,5177
49,4011
50,4435
51,4376
52,4078
53,3988
54,4849
55,4031
56,6361
57,8289
58,4185
59,6620
60,5832
61,3808
62,8899
63,4785
64,5694
65,4036
66,3785
67,3612
68,6740
69,4527
70,3356
71,7720
72,9614
73,3784
74,5921
75,4776
76,11558
77,65519
78,36332
79,5317
80,5251
81,3095
82,18789
83,4815
84,4013
85,7413
86,4871
87,4013
88,11731
89,6640
90,7514
91,3848
92,6454
93,4670
94,4477
95,5156
96,12003
97,5741
98,5524
99,6441
100,4167
101,5153
102,4799
103,4475
104,7402
105,4687
106,4928
107,3495
108,5342
109,4530
110,4251
111,5603
112,4181
113,5418
114,4692
115,5082
116,3062
117,13022
118,3478
119,11705
120,4701
121,4740
122,3462
123,7384
124,3296
125,4563
126,4637
127,12132
128,4341
129,3785
130,5957
131,4686
132,3793
133,6566
134,8550
135,4954
136,4333
137,4430
138,5981
139,4192
140,4587
141,4416
142,3906
143,4445
144,4033
145,68661
146,6593
147,7373
148,5047
149,5988
150,6295
151,5581
152,5542
153,4946
154,4784
155,5437
156,17189
157,3113
158,4253
159,3850
160,6283
161,3191
162,4073
163,3804
164,3766
165,7945
166,3863
167,18801
168,3267
169,5594
170,4189
171,5397
172,8196
173,4101
174,9747
175,5626
176,3858
177,9148
178,5403
179,5889
180,4851
181,5778
182,4518
183,4466
184,4291
185,6829
186,4337
187,5929
188,5500
189,4919
190,4579
191,4396
192,4987
193,4273
194,4238
195,4803
196,2993
197,6547
198,3900
199,3710
200,4173
201,7098
202,4078
203,4834
204,3737
205,4822
206,3599
207,8232
208,4215
209,5877
210,3734
211,6187
212,5947
213,4488
214,6120
215,8112
216,6099
217,4446
218,3058
219,4689
220,7214
221,3677
222,4356
223,7671
224,8214
225,4064
226,4281
227,7705
228,6481
229,3417
230,5525
231,9834
232,14395
233,3475
234,3884
235,4169
236,4835
237,4013
238,6203
239,3788
240,4593
241,6801
242,10008
243,6915
244,3367
245,5777
246,9330
247,3213
248,5526
249,8738
250,6092
251,4172
252,6208
253,5635
254,3992
255,5138
256,3879
257,5565
258,3725
259,5564
260,7273
261,3809
262,4528
263,3121
264,10027
265,4538
266,4542
267,4530
268,4755
269,8827
270,3756
271,3979
272,4511
273,4923
274,6790
275,4991
276,3502
277,10967
278,5317
279,4858
280,3339
281,12431
282,3131
283,4416
284,3567
285,7282
286,4401
287,6215
288,4115
289,4566
290,3647
291,5444
292,3659
293,3740
294,3474
295,6037
296,4282
297,5168
298,4024
299,9219
300,4205
301,7041
302,5524
303,3190
304,5536
305,6444
306,3926
307,5199
308,4807
309,4558
310,5967
311,5318
312,3820
313,4363
314,3172
315,4752
316,5041
317,2915
318,3904
319,3641
320,4255
321,9751
322,5123
323,4611
324,111163
325,7028
326,4263
327,7171
328,5449
329,3782
330,4726
331,3773
332,3794
333,4604
334,13927
335,3815
336,3346
337,5304
338,4892
339,4642
340,4785
341,4686
342,3474
343,5318
344,5618
345,5274
346,4449
347,3995
348,7847
349,5926
350,7259
351,4740
352,3259
353,4376
354,5362
355,4103
356,8291
357,6515
358,4202
359,4715
360,4043
361,9843
362,3559
363,4180
364,4468
365,4811
366,6518
367,5201
368,4063
369,4692
370,4214
371,7908
372,3602
373,4080
374,12261
375,8871
376,4216
377,5211
378,5585
379,14661
380,6107
381,3314
382,6272
383,6287
384,4732
385,5549
386,4067
387,5230
388,4248
389,4897
390,5324
391,5585
392,4690
393,3510
394,5144
395,4345
396,3968
397,3961
398,10885
399,6480
400,14767
401,3873
402,4272
403,4842
404,3954
405,3810
406,20648
407,5210
408,3228
409,3793
410,4440
411,3613
412,4024
413,6244
414,4509
415,4672
416,9700
417,4895
418,6355
419,4564
420,7100
421,5682
422,4928
423,5983
424,4345
425,8921
426,26215
427,7178
428,12604
429,7501
430,4221
431,7546
432,4296
433,4019
434,10680
435,4214
436,5023
437,9932
438,4762
439,3355
440,6234
441,4921
442,3366
443,3325
444,3421
445,5145
446,6759
447,4246
448,4408
449,4278
450,4705
451,5131
452,4498
453,7883
454,5052
455,4887
456,4553
457,3696
458,3972
459,3839
460,4784
461,4798
462,3432
463,3850
464,6606
465,3099
466,4331
467,13736
468,3602
469,3429
470,4100
471,7283
472,4134
473,4169
474,4785
475,5533
476,4827
477,4537
478,3934
479,3445
480,4912
481,3899
482,5526
483,16414
484,3520
485,3462
486,4881
487,4279
488,4525
489,2818
490,5481
491,4775
492,7593
493,3620
494,7726
495,3930
496,8734
497,8722
498,3604
499,5876
500,4398
501,3404
502,4356
503,6303
504,4323
505,8236
506,4639
507,7022
508,5669
509,3850
510,4726
511,5420
512,3643
513,4404
514,3347
515,4291
516,5098
517,7158
518,7081
519,4523
520,23416
521,3653
522,4727
523,6756
524,6181
525,3987
526,11522
527,4444
528,4934
529,8961
530,11630
531,9022
532,3261
533,4538
534,3615
535,2089041
536,18826
537,3847
538,3133
539,3776
540,5442
541,5800
542,3253
543,9699
544,7369
545,5737
546,4708
547,3737
548,4628
549,5445
550,3528
551,5602
552,4668
553,4043
554,3934
555,5488
556,5638
557,3115
558,5434
559,5797
560,5085
561,5014
562,5068
563,6072
564,13451
565,4564
566,4591
567,4562
568,3168
569,5672
570,4014
571,7339
572,5151
573,3452
574,4407
575,8056
576,4251
577,4503
578,8011
579,3688
580,4529
581,5264
582,7742
583,3212
584,3953
585,4563
586,4028
587,5292
588,9591
589,5699
590,4640
591,5484
592,3049
593,5368
594,4466
595,3374
596,4745
597,4986
598,5960
599,3486
600,3387
601,6186
602,5407
603,7168
604,9473
605,5122
606,5457
607,6896
608,3822
609,5867
610,4391
611,7183
612,3958
613,4950
614,5731
615,4816
616,6730
617,8359
618,3955
619,9010
620,6189
621,3285
622,3850
623,5537
624,4754
625,4112
626,4871
627,3500
628,3492
629,4833
630,4555
631,3701
632,5536
633,4386
634,5147
635,5843
636,4460
637,3596
638,6516
639,3704
640,6114
641,8628
642,3453
643,5899
644,3619
645,3937
646,10501
647,5776
648,4499
649,19922
650,3755
651,2907
652,11866
653,4069
654,4200
655,8090
656,82626
657,3496
658,7794
659,6255
660,5635
661,4707
662,4120
663,6305
664,9266
665,8359
666,4215
667,5301
668,5392
669,3832
670,29411
671,5604
672,4006
673,5594
674,3536
675,4463
676,4247
677,10626
678,4637
679,5293
680,4575
681,4572
682,3730
683,5997
684,3084
685,2577
686,3926
687,5670
688,4316
689,14163
690,6910
691,4581
692,6156
693,4048
694,7388
695,3709
696,9043
697,5875
698,22671
699,3253
700,5580
701,7436
702,4686
703,7685
704,4945
705,4083
706,3846
707,9793
708,4291
709,4003
710,5146
711,6200
712,14118
713,6135
714,8640
715,4089
716,5349
717,5680
718,7252
719,8305
720,8788
721,8489
722,7661
723,5758
724,4167
725,10532
726,7959
727,5534
728,6070
729,3901
730,3538
731,5648
732,7940
733,4972
734,7312
735,4797
736,5540
737,3931
738,30273
739,4109
740,4227
741,5996
742,28849
743,4517
744,3325
745,3469
746,2988
747,6331
748,3527
749,3720
750,9665
751,4775
752,3719
753,9196
